Counter,Tank1EPProcessTemperature,Tank1EPPumpSpeed,Tank1EPPumpFlow,Tank1ResisChk,EPEndRunDT,EPMassEndRunDT,BatchNo,PartName,Size,ProcessEntity,EP EQR,Start Mass,Final Mass,Percent Rem,Qty Rem,EPEndRunDT_CST,start_tank_chg,end_tank_chg,tank_chg_period,conduc_test_count,total_period_mass,group_index,fi_submitter_name,UnitDispo,Part
585,-59.77435,1302.22,7.083653,-65536,49:07.2,47:52.5,32475419,32475419-013,24mm,EPTank2,BSC0051077,234.6,186.5,20.50298,48.1,49:07.2,9/28/2023 1:14,9/28/2023 16:25,0 days 15:10:50,2,2852.11,23,walkep5,*PASS,32475419-013
586,-59.77713,1302.869,7.07748,-65536,49:07.2,47:24.8,32475419,32475419-010,24mm,EPTank2,BSC0051077,234.8,186.7,20.48552,48.1,49:07.2,9/28/2023 1:14,9/28/2023 16:25,0 days 15:10:50,2,2852.11,23,walkep5,*PASS,32475419-010
587,-59.65448,1311.521,7.040955,-65536,08:14.1,02:40.2,32475393,32475393-006,27mm,EPTank2,BSC0051077,285.2,224.3,21.35344,60.9,08:14.1,9/28/2023 1:14,9/28/2023 16:25,0 days 15:10:50,2,2852.11,23,walkep5,*PASS,32475393-006
588,-59.64476,1312.718,7.03776,-65536,08:14.1,02:28.6,32475393,32475393-005,27mm,EPTank2,BSC0051077,286.7,225.5,21.34636,61.2,08:14.1,9/28/2023 1:14,9/28/2023 16:25,0 days 15:10:50,2,2852.11,23,walkep5,*PASS,32475393-005
589,-59.56709,1322.293,7.05715,-65536,27:17.4,04:28.1,32475393,32475393-013,27mm,EPTank2,BSC0051077,282.7,222.1,21.43615,60.6,27:17.4,9/28/2023 1:14,9/28/2023 16:25,0 days 15:10:50,2,2852.11,23,walkep5,*PASS,32475393-013
590,-59.55738,1323.49,7.04485,-65536,27:17.4,03:57.8,32475393,32475393-010,27mm,EPTank2,BSC0051077,284.8,223.7,21.45365,61.1,27:17.4,9/28/2023 1:14,9/28/2023 16:25,0 days 15:10:50,2,2852.11,23,walkep5,*PASS,32475393-010
591,-59.56969,1300.739,7.11105,-65536,13:49.9,28:23.3,32487688,32487688-005,20mm,EPTank2,BSC0051077,176.9,138.3,21.82024,38.6,13:49.9,9/28/2023 16:25,9/29/2023 3:27,0 days 11:02:05,1,1147.6,24,diggsj,*PASS,32487688-005
592,-59.71738,1301.474,7.116501,-65536,13:49.9,28:10.5,32487688,32487688-004,20mm,EPTank2,BSC0051077,177.1,138.7,21.68267,38.4,13:49.9,9/28/2023 16:25,9/29/2023 3:27,0 days 11:02:05,1,1147.6,24,diggsj,*PASS,32487688-004
593,-59.59129,1305.741,7.1595,-65536,28:08.0,29:22.8,32487688,32487688-010,20mm,EPTank2,BSC0051077,176.4,138.1,21.71202,38.3,28:07.9,9/28/2023 16:25,9/29/2023 3:27,0 days 11:02:05,1,1147.6,24,diggsj,*PASS,32487688-010
594,-59.55219,1306.477,7.169284,-65536,28:08.0,30:04.1,32487688,32487688-012,20mm,EPTank2,BSC0051077,177,138.8,21.58192,38.2,28:07.9,9/28/2023 16:25,9/29/2023 3:27,0 days 11:02:05,1,1147.6,24,diggsj,*PASS,32487688-012
595,-59.60088,1311.627,7.200052,-65536,44:47.7,32:53.5,32487699,32487699-002,24mm,EPTank2,BSC0051077,234.9,183.1,22.05194,51.8,44:47.7,9/28/2023 16:25,9/29/2023 3:27,0 days 11:02:05,1,1147.6,24,walkep5,*PASS,32487699-002
596,-59.56281,1312.363,7.119654,-65536,44:47.7,33:15.7,32487699,32487699-005,24mm,EPTank2,BSC0051077,236.6,184.6,21.97802,52,44:47.7,9/28/2023 16:25,9/29/2023 3:27,0 days 11:02:05,1,1147.6,24,walkep5,*PASS,32487699-005
597,-59.58467,1314.161,7.257979,-65536,01:25.2,34:01.4,32487699,32487699-009,24mm,EPTank2,BSC0051077,236.7,184.5,22.05323,52.2,01:25.2,9/28/2023 16:25,9/29/2023 3:27,0 days 11:02:05,1,1147.6,24,walkep5,*PASS,32487699-009
598,-59.6336,1313.68,7.108697,-65536,01:25.2,34:12.5,32487699,32487699-010,24mm,EPTank2,BSC0051077,236.9,184.8,21.9924,52.1,01:25.2,9/28/2023 16:25,9/29/2023 3:27,0 days 11:02:05,1,1147.6,24,walkep5,*PASS,32487699-010
599,-59.69036,1309.639,7.113568,-65536,18:41.2,35:29.0,32487699,32487699-015,24mm,EPTank2,BSC0051077,234.5,182.5,22.17484,52,18:41.2,9/28/2023 16:25,9/29/2023 3:27,0 days 11:02:05,1,1147.6,24,walkep5,*PASS,32487699-015
600,-59.56958,1301.46,7.200274,-65536,56:05.3,52:35.5,32487728,32487728-007,24mm,EPTank2,BSC0051077,235.6,183.1,22.28353,52.5,56:05.3,9/28/2023 16:25,9/29/2023 3:27,0 days 11:02:05,1,1147.6,24,saywont,WM98 - Crushed Anchor,32487728-007
601,-59.56709,1301.075,7.179534,-65536,56:05.3,53:02.0,32487728,32487728-009,24mm,EPTank2,BSC0051077,235.3,182.8,22.31194,52.5,56:05.3,9/28/2023 16:25,9/29/2023 3:27,0 days 11:02:05,1,1147.6,24,saywont,*PASS,32487728-009
602,-59.51729,1293.377,7.17866,-65536,31:03.7,53:52.2,32487728,32487728-013,24mm,EPTank2,BSC0051077,235.3,183.5,22.01445,51.8,31:03.7,9/28/2023 16:25,9/29/2023 3:27,0 days 11:02:05,1,1147.6,24,saywont,*PASS,32487728-013
603,-59.5148,1292.992,7.196175,-65536,31:03.7,54:07.6,32487728,32487728-015,24mm,EPTank2,BSC0051077,234.3,182.5,22.10841,51.8,31:03.7,9/28/2023 16:25,9/29/2023 3:27,0 days 11:02:05,1,1147.6,24,saywont,*PASS,32487728-015
604,-59.64299,1303.092,7.110602,-65536,25:48.0,23:17.3,32501853,32501853-004,20mm,EPTank2,BSC0051077,175.9,138.3,21.37578,37.6,25:48.0,9/28/2023 16:25,9/29/2023 3:27,0 days 11:02:05,1,1147.6,24,jallohr,*PASS,32501853-004
605,-58.94771,1.978659,0.2513147,-65537,25:48.0,23:43.2,32501853,32501853-006,20mm,EPTank2,BSC0051077,177.1,139.6,21.17448,37.5,25:48.0,9/28/2023 16:25,9/29/2023 3:27,0 days 11:02:05,1,1147.6,24,jallohr,*PASS,32501853-006
606,-59.71553,1318.35,7.124128,-65536,43:20.6,24:22.1,32501853,32501853-010,20mm,EPTank2,BSC0051077,175.7,138.8,21.00171,36.9,43:20.6,9/28/2023 16:25,9/29/2023 3:27,0 days 11:02:05,1,1147.6,24,jallohr,*PASS,32501853-010
607,-59.66696,1318.421,7.127808,-65536,43:20.6,24:43.1,32501853,32501853-012,20mm,EPTank2,BSC0051077,174.6,137.5,21.24857,37.1,43:20.6,9/28/2023 16:25,9/29/2023 3:27,0 days 11:02:05,1,1147.6,24,jallohr,*PASS,32501853-012
608,-59.74152,1319.868,7.150996,-65536,27:19.5,10:43.3,32510169,32510169-003,20mm,EPTank2,BSC0051077,174.3,136.8,21.51463,37.5,27:19.5,9/28/2023 16:25,9/29/2023 3:27,0 days 11:02:05,1,1147.6,24,diggsj,*PASS,32510169-003
609,-59.73906,1319.926,7.13251,-65536,27:19.5,10:21.3,32510169,32510169-001,20mm,EPTank2,BSC0051077,174.2,137,21.35476,37.2,27:19.5,9/28/2023 16:25,9/29/2023 3:27,0 days 11:02:05,1,1147.6,24,diggsj,*PASS,32510169-001
610,-59.63701,1320.356,7.149134,-65536,41:46.1,11:29.4,32510169,32510169-007,20mm,EPTank2,BSC0051077,175.7,138.5,21.17245,37.2,41:46.1,9/28/2023 16:25,9/29/2023 3:27,0 days 11:02:05,1,1147.6,24,diggsj,WM98 - Crushed Anchor,32510169-007
611,-59.61655,1320.427,7.175878,-65536,41:46.1,11:40.3,32510169,32510169-008,20mm,EPTank2,BSC0051077,175.1,137.6,21.41633,37.5,41:46.1,9/28/2023 16:25,9/29/2023 3:27,0 days 11:02:05,1,1147.6,24,diggsj,*PASS,32510169-008
612,-59.58925,1320.857,7.141421,-65536,56:13.4,12:54.8,32510169,32510169-015,20mm,EPTank2,BSC0051077,176.2,138.8,21.22588,37.4,56:13.4,9/28/2023 16:25,9/29/2023 3:27,0 days 11:02:05,1,1147.6,24,diggsj,*PASS,32510169-015
613,-59.55298,1320.929,7.120798,-65536,56:13.4,12:33.3,32510169,32510169-013,20mm,EPTank2,BSC0051077,174.3,137.3,21.22777,37,56:13.4,9/28/2023 16:25,9/29/2023 3:27,0 days 11:02:05,1,1147.6,24,diggsj,*PASS,32510169-013
614,-59.71563,1325.37,7.107594,-65536,07:32.7,49:11.1,32487697,32487697-006,24mm,EPTank2,BSC0051077,234.3,183.5,21.6816,50.8,07:32.7,9/28/2023 16:25,9/29/2023 3:27,0 days 11:02:05,1,1147.6,24,chanthn,*PASS,32487697-006
615,-59.74836,1325.442,7.103224,-65536,07:32.7,48:42.2,32487697,32487697-004,24mm,EPTank2,BSC0051077,234.1,183.5,21.61469,50.6,07:32.7,9/28/2023 16:25,9/29/2023 3:27,0 days 11:02:05,1,1147.6,24,chanthn,*PASS,32487697-004
616,-59.31605,1326.058,7.0659,-65536,27:29.2,49:53.2,32487697,32487697-009,24mm,EPTank2,BSC0051077,235.2,184.1,21.72619,51.1,27:29.2,9/28/2023 16:25,9/29/2023 3:27,0 days 11:02:05,1,1147.6,24,chanthn,WM16-Rough Surface,32487697-009
617,-59.31605,1326.058,7.0659,-65536,27:29.2,49:53.2,32487697,32487697-009,24mm,EPTank2,BSC0051077,235.2,184.1,21.72619,51.1,27:29.2,9/29/2023 3:27,9/29/2023 13:33,0 days 10:06:15,1,1678.8,25,chanthn,WM16-Rough Surface,32487697-009
618,-59.09512,1455.542,7.534557,-65537,27:29.2,49:39.6,32487697,32487697-008,24mm,EPTank2,BSC0051077,234.6,183.7,21.6965,50.9,27:29.2,9/29/2023 3:27,9/29/2023 13:33,0 days 10:06:15,1,1678.8,25,chanthn,*PASS,32487697-008
619,-59.47795,1282.829,7.131134,-65536,00:15.6,25:42.2,32487723,32487723-007,24mm,EPTank2,BSC0051077,235.7,180.6,23.37717,55.1,00:15.6,9/29/2023 3:27,9/29/2023 13:33,0 days 10:06:15,1,1678.8,25,jallohr,*PASS,32487723-007
620,-59.52864,1282.929,7.126733,-65536,00:15.6,25:57.8,32487723,32487723-008,24mm,EPTank2,BSC0051077,236.1,185.2,21.55866,50.9,00:15.6,9/29/2023 3:27,9/29/2023 13:33,0 days 10:06:15,1,1678.8,25,jallohr,*PASS,32487723-008
621,-59.51095,1284.128,7.118662,-65536,21:59.3,27:45.0,32487723,32487723-014,24mm,EPTank2,BSC0051077,235,183,22.12766,52,21:59.3,9/29/2023 3:27,9/29/2023 13:33,0 days 10:06:15,1,1678.8,25,jallohr,*PASS,32487723-014
622,-59.50021,1284.253,7.106335,-65536,21:59.3,28:16.0,32487723,32487723-015,24mm,EPTank2,BSC0051077,234.4,182.9,21.97099,51.5,21:59.3,9/29/2023 3:27,9/29/2023 13:33,0 days 10:06:15,1,1678.8,25,jallohr,*PASS,32487723-015
623,-59.6293,1289.899,7.043433,-65536,58:26.4,54:13.7,32487737,32487737-002,27mm,EPTank2,BSC0051077,287.1,220.7,23.12783,66.4,58:26.4,9/29/2023 3:27,9/29/2023 13:33,0 days 10:06:15,1,1678.8,25,saywont,*PASS,32487737-002
624,-59.63318,1290.024,7.043464,-65536,58:26.4,54:27.2,32487737,32487737-003,27mm,EPTank2,BSC0051077,288.2,221.2,23.24774,67,58:26.4,9/29/2023 3:27,9/29/2023 13:33,0 days 10:06:15,1,1678.8,25,saywont,*PASS,32487737-003
625,-59.55726,1291.223,7.073197,-65536,20:21.6,56:04.7,32487737,32487737-007,27mm,EPTank2,BSC0051077,285.9,220,23.05002,65.9,20:21.6,9/29/2023 3:27,9/29/2023 13:33,0 days 10:06:15,1,1678.8,25,saywont,*PASS,32487737-007
626,-59.54497,1291.348,7.071067,-65536,20:21.6,56:33.9,32487737,32487737-009,27mm,EPTank2,BSC0051077,286.3,220.5,22.98289,65.8,20:21.6,9/29/2023 3:27,9/29/2023 13:33,0 days 10:06:15,1,1678.8,25,saywont,*PASS,32487737-009
627,-59.67733,1292.323,7.171408,-65536,38:41.1,57:28.1,32487737,32487737-013,27mm,EPTank2,BSC0051077,285.3,219.1,23.20365,66.2,38:41.1,9/29/2023 3:27,9/29/2023 13:33,0 days 10:06:15,1,1678.8,25,saywont,*PASS,32487737-013
628,-59.68295,1292.448,7.136605,-65536,38:41.1,57:45.9,32487737,32487737-014,27mm,EPTank2,BSC0051077,288.7,222.2,23.03429,66.5,38:41.1,9/29/2023 3:27,9/29/2023 13:33,0 days 10:06:15,1,1678.8,25,saywont,*PASS,32487737-014
629,-59.72564,1293.397,7.165915,-65536,56:51.0,11:39.4,32487726,32487726-004,24mm,EPTank2,BSC0051077,235.3,183.9,21.84445,51.4,56:51.0,9/29/2023 3:27,9/29/2023 13:33,0 days 10:06:15,1,1678.8,25,diggsj,*PASS,32487726-004
630,-59.73125,1293.522,7.151792,-65536,56:51.0,11:56.5,32487726,32487726-005,24mm,EPTank2,BSC0051077,235.5,183.5,22.08068,52,56:51.0,9/29/2023 3:27,9/29/2023 13:33,0 days 10:06:15,1,1678.8,25,diggsj,WM98 - Crushed Anchor,32487726-005
631,-59.77619,1294.521,7.187007,-65536,15:23.6,14:10.3,32487726,32487726-011,24mm,EPTank2,BSC0051077,235.2,183.1,22.15136,52.1,15:23.6,9/29/2023 3:27,9/29/2023 13:33,0 days 10:06:15,1,1678.8,25,diggsj,*PASS,32487726-011
632,-59.78181,1295.073,7.15846,-65536,15:23.6,14:23.2,32487726,32487726-012,24mm,EPTank2,BSC0051077,236,184.1,21.99153,51.9,15:23.6,9/29/2023 3:27,9/29/2023 13:33,0 days 10:06:15,1,1678.8,25,diggsj,*PASS,32487726-012
633,-59.62365,1314.116,7.186062,-65536,33:08.0,14:39.8,32487726,32487726-013,24mm,EPTank2,BSC0051077,234.5,183,21.96162,51.5,33:08.0,9/29/2023 3:27,9/29/2023 13:33,0 days 10:06:15,1,1678.8,25,diggsj,*PASS,32487726-013
634,-59.58166,1316.12,7.128814,-65536,33:08.0,15:23.2,32487726,32487726-015,24mm,EPTank2,BSC0051077,235.3,183.1,22.18445,52.2,33:08.0,9/29/2023 3:27,9/29/2023 13:33,0 days 10:06:15,1,1678.8,25,diggsj,*PASS,32487726-015
635,-59.63482,1309.538,7.196433,-65536,03:38.7,18:35.7,32487694,32487694-007,24mm,EPTank2,BSC0051077,234.6,182.9,22.03751,51.7,03:38.7,9/29/2023 3:27,9/29/2023 13:33,0 days 10:06:15,1,1678.8,25,diggsj,*PASS,32487694-007
636,-59.62818,1310.159,7.196432,-65536,03:38.7,18:15.5,32487694,32487694-006,24mm,EPTank2,BSC0051077,235.1,183.4,21.99064,51.7,03:38.7,9/29/2023 3:27,9/29/2023 13:33,0 days 10:06:15,1,1678.8,25,diggsj,*PASS,32487694-006
637,-59.57904,1314.757,7.209999,-65536,21:07.5,20:46.0,32487694,32487694-011,24mm,EPTank2,BSC0051077,235.5,184.3,21.74098,51.2,21:07.5,9/29/2023 3:27,9/29/2023 13:33,0 days 10:06:15,1,1678.8,25,diggsj,*PASS,32487694-011
638,-59.57373,1315.254,7.216763,-65536,21:07.5,21:13.7,32487694,32487694-012,24mm,EPTank2,BSC0051077,235.3,184.5,21.58946,50.8,21:07.5,9/29/2023 3:27,9/29/2023 13:33,0 days 10:06:15,1,1678.8,25,diggsj,*PASS,32487694-012
639,-59.66397,1320.349,7.20062,-65536,40:03.7,00:16.6,32487760,32487760-002,27mm,EPTank2,BSC0051077,279.1,214.5,23.14583,64.6,40:03.7,9/29/2023 3:27,9/29/2023 13:33,0 days 10:06:15,1,1678.8,25,diggsj,*PASS,32487760-002
640,-59.65779,1320.971,7.216945,-65536,40:03.7,00:02.6,32487760,32487760-001,27mm,EPTank2,BSC0051077,280.7,215.9,23.08514,64.8,40:03.7,9/29/2023 3:27,9/29/2023 13:33,0 days 10:06:15,1,1678.8,25,diggsj,*PASS,32487760-001
641,-59.60961,1325.817,7.170523,-65536,58:27.7,03:02.5,32487760,32487760-009,27mm,EPTank2,BSC0051077,284.4,220.1,22.609,64.3,58:27.7,9/29/2023 3:27,9/29/2023 13:33,0 days 10:06:15,1,1678.8,25,diggsj,*PASS,32487760-009
642,-59.60343,1326.438,7.183588,-65536,58:27.7,02:02.3,32487760,32487760-007,27mm,EPTank2,BSC0051077,286.9,221.6,22.76054,65.3,58:27.7,9/29/2023 3:27,9/29/2023 13:33,0 days 10:06:15,1,1678.8,25,diggsj,*PASS,32487760-007
643,-59.55401,1331.409,7.208397,-65536,17:08.8,05:26.7,32487760,32487760-015,27mm,EPTank2,BSC0051077,280.1,215.6,23.02749,64.5,17:08.8,9/29/2023 3:27,9/29/2023 13:33,0 days 10:06:15,1,1678.8,25,diggsj,*PASS,32487760-015
644,-59.54784,1332.031,7.21484,-65536,17:08.8,05:04.3,32487760,32487760-014,27mm,EPTank2,BSC0051077,281.1,216.3,23.05229,64.8,17:08.8,9/29/2023 3:27,9/29/2023 13:33,0 days 10:06:15,1,1678.8,25,diggsj,*PASS,32487760-014
645,-59.43069,1354.275,7.235909,-65536,33:38.7,54:56.6,32487732,32487732-001,27mm,EPTank2,BSC0051077,287.3,222.6,22.52001,64.7,33:38.7,9/29/2023 3:27,9/29/2023 13:33,0 days 10:06:15,1,1678.8,25,ekoueba,*PASS,32487732-001
646,-59.43069,1354.275,7.235909,-65536,33:38.7,54:56.6,32487732,32487732-001,27mm,EPTank2,BSC0051077,287.3,222.6,22.52001,64.7,33:38.7,9/29/2023 13:33,9/29/2023 19:44,0 days 06:10:50,0,871.3,26,ekoueba,*PASS,32487732-001
647,-59.29559,1404.045,7.863611,-65537,33:38.7,55:21.9,32487732,32487732-003,27mm,EPTank2,BSC0051077,283.4,218.6,22.86521,64.8,33:38.7,9/29/2023 13:33,9/29/2023 19:44,0 days 06:10:50,0,871.3,26,ekoueba,*PASS,32487732-003
648,-59.55511,1278.927,7.047958,-65536,46:28.9,,32487732,32487732-004,,EPTank2,BSC0051077,,,,,46:28.9,9/29/2023 13:33,9/29/2023 19:44,0 days 06:10:50,0,871.3,26,ekoueba,Implant Already Scrapped,32487732-004
649,-59.52803,1279.479,7.065933,-65536,46:28.9,,32487732,32487732-006,,EPTank2,BSC0051077,,,,,46:28.9,9/29/2023 13:33,9/29/2023 19:44,0 days 06:10:50,0,871.3,26,ekoueba,Implant Already Scrapped,32487732-006
650,-59.42614,1284.999,7.106098,-65536,05:09.8,56:03.5,32487732,32487732-013,27mm,EPTank2,BSC0051077,283.7,213.3,24.81495,70.4,05:09.8,9/29/2023 13:33,9/29/2023 19:44,0 days 06:10:50,0,871.3,26,ekoueba,*PASS,32487732-013
651,-59.35355,1285.689,7.084098,-65536,05:09.8,55:49.5,32487732,32487732-012,27mm,EPTank2,BSC0051077,287.9,215.9,25.00868,72,05:09.8,9/29/2023 13:33,9/29/2023 19:44,0 days 06:10:50,0,871.3,26,ekoueba,*PASS,32487732-012
652,-59.61849,1287.229,7.052596,-65536,17:00.5,02:05.0,32501854,32501854-004,20mm,EPTank2,BSC0051077,176,134.1,23.80682,41.9,17:00.5,9/29/2023 13:33,9/29/2023 19:44,0 days 06:10:50,0,871.3,26,ekoueba,WM98 - Crushed Anchor,32501854-004
653,-59.61178,1287.225,7.166271,-65536,17:00.5,02:35.4,32501854,32501854-007,20mm,EPTank2,BSC0051077,176,134.9,23.35227,41.1,17:00.5,9/29/2023 13:33,9/29/2023 19:44,0 days 06:10:50,0,871.3,26,ekoueba,*PASS,32501854-007
654,-59.56612,1287.195,7.145518,-65536,33:24.6,03:55.6,32501854,32501854-012,20mm,EPTank2,BSC0051077,176.4,134.8,23.58277,41.6,33:24.6,9/29/2023 13:33,9/29/2023 19:44,0 days 06:10:50,0,871.3,26,ekoueba,*PASS,32501854-012
655,-59.55941,1287.191,7.113561,-65536,33:24.6,03:39.3,32501854,32501854-011,20mm,EPTank2,BSC0051077,176.1,134.5,23.62294,41.6,33:24.6,9/29/2023 13:33,9/29/2023 19:44,0 days 06:10:50,0,871.3,26,ekoueba,*PASS,32501854-011
656,-59.50167,1287.154,7.191772,-65536,53:29.6,19:48.4,32501765,32501765-001,27mm,EPTank2,BSC0051077,286.4,213.8,25.34916,72.6,53:29.6,9/29/2023 13:33,9/29/2023 19:44,0 days 06:10:50,0,871.3,26,durene,*PASS,32501765-001
657,-59.49495,1287.15,7.167606,-65536,53:29.6,19:59.0,32501765,32501765-002,27mm,EPTank2,BSC0051077,285.3,212.8,25.41185,72.5,53:29.6,9/29/2023 13:33,9/29/2023 19:44,0 days 06:10:50,0,871.3,26,durene,*PASS,32501765-002
658,-59.63254,1287.115,7.05178,-65536,12:03.6,21:20.6,32501765,32501765-010,27mm,EPTank2,BSC0051077,285.6,213.8,25.14006,71.8,12:03.6,9/29/2023 13:33,9/29/2023 19:44,0 days 06:10:50,0,871.3,26,durene,*PASS,32501765-010
659,-59.63671,1287.111,7.007637,-65536,12:03.6,20:58.5,32501765,32501765-008,27mm,EPTank2,BSC0051077,283.5,211.8,25.29101,71.7,12:03.6,9/29/2023 13:33,9/29/2023 19:44,0 days 06:10:50,0,871.3,26,durene,*PASS,32501765-008
660,-59.66182,1286.998,7.170381,-65536,08:49.0,21:33.4,32501765,32501765-011,27mm,EPTank2,BSC0051077,284.8,212.4,25.42135,72.4,08:49.0,9/29/2023 13:33,9/29/2023 19:44,0 days 06:10:50,0,871.3,26,durene,*PASS,32501765-011
661,-59.68446,1286.994,7.16761,-65536,08:49.0,21:57.3,32501765,32501765-013,27mm,EPTank2,BSC0051077,285.1,212.9,25.32445,72.2,08:49.0,9/29/2023 13:33,9/29/2023 19:44,0 days 06:10:50,0,871.3,26,durene,*PASS,32501765-013
662,-59.59097,1316.807,7.037906,-65536,40:02.3,14:05.0,32518216,32518216-006,20mm,EPTank2,BSC0051077,176.9,138.4,21.76371,38.5,40:02.3,9/30/2023 6:11,9/30/2023 16:01,0 days 09:50:00,1,1000,28,tiwogra,*PASS,32518216-006
663,-59.62104,1316.233,7.035585,-65536,40:02.3,13:50.8,32518216,32518216-005,20mm,EPTank2,BSC0051077,177.5,139.3,21.52113,38.2,40:02.3,9/30/2023 6:11,9/30/2023 16:01,0 days 09:50:00,1,1000,28,tiwogra,*PASS,32518216-005
664,-59.56942,1312.676,7.021198,-65536,54:51.0,15:34.7,32518216,32518216-012,20mm,EPTank2,BSC0051077,176.6,139.2,21.1778,37.4,54:51.0,9/30/2023 6:11,9/30/2023 16:01,0 days 09:50:00,1,1000,28,tiwogra,*PASS,32518216-012
665,-59.56277,1312.217,7.026973,-65536,54:51.0,15:08.7,32518216,32518216-010,20mm,EPTank2,BSC0051077,177.1,139.9,21.00508,37.2,54:51.0,9/30/2023 6:11,9/30/2023 16:01,0 days 09:50:00,1,1000,28,tiwogra,*PASS,32518216-010
666,-59.50688,1318.274,7.210343,-65536,01:51.2,49:35.1,32501612,32501612-006,31mm,EPTank2,BSC0051077,336.6,262.9,21.89542,73.7,01:51.2,9/30/2023 6:11,9/30/2023 16:01,0 days 09:50:00,1,1000,28,babaevv,*PASS,32501612-006
667,-59.0467,8553.145,0.2599794,-65537,01:51.2,49:01.9,32501612,32501612-004,31mm,EPTank2,BSC0051077,337,263.2,21.89911,73.8,01:51.2,9/30/2023 6:11,9/30/2023 16:01,0 days 09:50:00,1,1000,28,babaevv,*PASS,32501612-004
668,-59.71899,1331.863,7.098746,-65536,22:21.5,52:28.7,32501612,32501612-011,31mm,EPTank2,BSC0051077,336.5,261.5,22.28826,75,22:21.5,9/30/2023 6:11,9/30/2023 16:01,0 days 09:50:00,1,1000,28,babaevv,*PASS,32501612-011
669,-59.73868,1331.188,7.09764,-65536,22:21.5,52:50.0,32501612,32501612-012,31mm,EPTank2,BSC0051077,336.6,261.6,22.28164,75,22:21.5,9/30/2023 6:11,9/30/2023 16:01,0 days 09:50:00,1,1000,28,babaevv,*PASS,32501612-012
670,-59.60376,1310.044,7.218134,-65536,52:32.6,17:12.8,32487761,32487761-001,27mm,EPTank2,BSC0051077,284.8,220.3,22.64747,64.5,52:32.6,9/30/2023 6:11,9/30/2023 16:01,0 days 09:50:00,1,1000,28,mustapm,*PASS,32487761-001
671,-59.50307,1311.068,7.218382,-65536,52:32.6,17:37.5,32487761,32487761-002,27mm,EPTank2,BSC0051077,285.7,221.2,22.57613,64.5,52:32.6,9/30/2023 6:11,9/30/2023 16:01,0 days 09:50:00,1,1000,28,mustapm,*PASS,32487761-002
672,-59.69319,1319.261,7.220462,-65536,11:10.9,19:21.6,32487761,32487761-006,27mm,EPTank2,BSC0051077,287.3,222.5,22.55482,64.8,11:10.9,9/30/2023 6:11,9/30/2023 16:01,0 days 09:50:00,1,1000,28,mustapm,*PASS,32487761-006
673,-59.67923,1320.285,7.223825,-65536,11:10.9,18:31.1,32487761,32487761-004,27mm,EPTank2,BSC0051077,285.7,221.8,22.36612,63.9,11:10.9,9/30/2023 6:11,9/30/2023 16:01,0 days 09:50:00,1,1000,28,mustapm,*PASS,32487761-004
674,-59.62431,1328.888,7.1382,-65536,30:56.5,20:30.8,32487761,32487761-008,27mm,EPTank2,BSC0051077,285.7,221.2,22.57613,64.5,30:56.5,9/30/2023 6:11,9/30/2023 16:01,0 days 09:50:00,1,1000,28,mustapm,*PASS,32487761-008
675,-59.65914,1329.912,7.148032,-65536,30:56.5,21:32.5,32487761,32487761-009,27mm,EPTank2,BSC0051077,284.4,220.6,22.43319,63.8,30:56.5,9/30/2023 6:11,9/30/2023 16:01,0 days 09:50:00,1,1000,28,mustapm,*PASS,32487761-009
676,-59.57587,1338.105,7.189723,-65536,49:40.2,23:03.3,32487761,32487761-013,27mm,EPTank2,BSC0051077,284.6,220.4,22.55798,64.2,49:40.2,9/30/2023 6:11,9/30/2023 16:01,0 days 09:50:00,1,1000,28,mustapm,*PASS,32487761-013
677,-59.55756,1339.13,7.207197,-65536,49:40.2,26:15.8,32487761,32487761-015,27mm,EPTank2,BSC0051077,286.9,222.6,22.41199,64.3,49:40.2,9/30/2023 6:11,9/30/2023 16:01,0 days 09:50:00,1,1000,28,mustapm,*PASS,32487761-015
678,-59.28566,1342.01,7.149996,-65536,02:08.9,12:55.3,32502124,32502124-005,20mm,EPTank2,BSC0051077,177.1,140.4,20.72276,36.7,02:08.9,9/30/2023 6:11,9/30/2023 16:01,0 days 09:50:00,1,1000,28,yangs86,*PASS,32502124-005
679,-59.28566,1342.01,7.149996,-65536,02:08.9,12:55.3,32502124,32502124-005,20mm,EPTank2,BSC0051077,177.1,140.4,20.72276,36.7,02:08.9,9/30/2023 16:01,10/1/2023 14:33,0 days 22:31:40,1,878.1,29,yangs86,*PASS,32502124-005
680,-58.8921,2.144527,0.3836986,-65537,02:08.9,13:16.6,32502124,32502124-006,20mm,EPTank2,BSC0051077,175.5,139.1,20.74074,36.4,02:08.9,9/30/2023 16:01,10/1/2023 14:33,0 days 22:31:40,1,878.1,29,yangs86,*PASS,32502124-006
681,-59.64174,1299.82,7.165964,-65536,35:43.3,42:38.0,32518796,32518796-006,20mm,EPTank2,BSC0051077,176.9,141.2,20.18089,35.7,35:43.3,9/30/2023 16:01,10/1/2023 14:33,0 days 22:31:40,1,878.1,29,yangs86,*PASS,32518796-006
682,-59.63416,1300.032,7.157186,-65536,35:43.3,42:49.9,32518796,32518796-007,20mm,EPTank2,BSC0051077,176.6,140.9,20.21518,35.7,35:43.3,9/30/2023 16:01,10/1/2023 14:33,0 days 22:31:40,1,878.1,29,yangs86,WM16-Rough Surface,32518796-007
